"word","mapped","confidence","library","target","matched_term","source_kind","source_file"
"granolith","no","","","","","",""
"granolithic","no","","","","","",""
"granolithics","no","","","","","",""
"granoliths","no","","","","","",""
"granophyre","no","","","","","",""
"granophyres","no","","","","","",""
"granophyric","no","","","","","",""
"grans","no","","","","","",""
"grant","no","","","","","",""
"grantable","no","","","","","",""
"granted","no","","","","","",""
"grantee","no","","","","","",""
"grantees","no","","","","","",""
"granter","no","","","","","",""
"granters","no","","","","","",""
"granting","no","","","","","",""
"grantor","no","","","","","",""
"grantors","no","","","","","",""
"grants","no","","","","","",""
"grantsman","no","","","","","",""
"grantsmanship","no","","","","","",""
"grantsmanships","no","","","","","",""
"grantsmen","no","","","","","",""
"granular","no","","","","","",""
"granularities","no","","","","","",""
"granularity","no","","","","","",""
"granularly","no","","","","","",""
"granulary","no","","","","","",""
"granulate","no","","","","","",""
"granulated","no","","","","","",""
"granulater","no","","","","","",""
"granulaters","no","","","","","",""
"granulates","no","","","","","",""
"granulating","no","","","","","",""
"granulation","no","","","","","",""
"granulations","no","","","","","",""
"granulative","no","","","","","",""
"granulator","no","","","","","",""
"granulators","no","","","","","",""
"granule","no","","","","","",""
"granules","no","","","","","",""
"granuliferous","no","","","","","",""
"granuliform","no","","","","","",""
"granulite","no","","","","","",""
"granulites","no","","","","","",""
"granulitic","no","","","","","",""
"granulitisation","no","","","","","",""
"granulitization","no","","","","","",""
"granulocyte","no","","","","","",""
"granulocytes","no","","","","","",""
"granulocytic","no","","","","","",""
"granulocytopoieses","no","","","","","",""
"granulocytopoiesis","no","","","","","",""
"granuloma","no","","","","","",""
"granulomas","no","","","","","",""
"granulomata","no","","","","","",""
"granulomatous","no","","","","","",""
"granulose","no","","","","","",""
"granuloses","no","","","","","",""
"granulosis","no","","","","","",""
"granulous","no","","","","","",""
"granum","no","","","","","",""
"grape","no","","","","","",""
"graped","no","","","","","",""
"grapefruit","no","","","","","",""
"grapefruits","no","","","","","",""
"grapeless","no","","","","","",""
"grapelice","no","","","","","",""
"grapelike","no","","","","","",""
"grapelouse","no","","","","","",""
"graperies","no","","","","","",""
"grapery","no","","","","","",""
"grapes","no","","","","","",""
"grapeseed","no","","","","","",""
"grapeseeds","no","","","","","",""
"grapeshot","no","","","","","",""
"grapeshots","no","","","","","",""
"grapestone","no","","","","","",""
"grapestones","no","","","","","",""
"grapetree","no","","","","","",""
"grapetrees","no","","","","","",""
"grapevine","no","","","","","",""
"grapevines","no","","","","","",""
"grapey","no","","","","","",""
"graph","no","","","","","",""
"graphed","no","","","","","",""
"grapheme","no","","","","","",""
"graphemes","no","","","","","",""
"graphemic","no","","","","","",""
"graphemically","no","","","","","",""
"graphemics","no","","","","","",""
"graphene","no","","","","","",""
"graphenes","no","","","","","",""
"graphic","yes","phrase-token","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphic","yes","phrase-token","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicacies","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicacies","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicacy","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicacy","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphical","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphical","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphically","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphically","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicalness","no","","","","","",""
"graphicalnesses","no","","","","","",""
"graphicly","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicly","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicness","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicness","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphicnesses","no","","","","","",""
"graphics","yes","stem-prefix-candidate","setup-classifier","Graphic Design","graphic design","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphics","yes","stem-prefix-candidate","setup-classifier","Graphic Design","motion graphic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"graphing","no","","","","","",""
"graphite","no","","","","","",""
"graphites","no","","","","","",""
"graphitic","no","","","","","",""
"graphitisable","no","","","","","",""
"graphitisation","no","","","","","",""
"graphitisations","no","","","","","",""
"graphitise","no","","","","","",""
"graphitised","no","","","","","",""
"graphitises","no","","","","","",""
"graphitising","no","","","","","",""
"graphitizable","no","","","","","",""
"graphitization","no","","","","","",""
"graphitizations","no","","","","","",""
"graphitize","no","","","","","",""
"graphitized","no","","","","","",""
"graphitizes","no","","","","","",""
"graphitizing","no","","","","","",""
"graphitoid","no","","","","","",""
"graphium","no","","","","","",""
"graphiums","no","","","","","",""
"grapholect","no","","","","","",""
"grapholects","no","","","","","",""
"graphologic","no","","","","","",""
"graphological","no","","","","","",""
"graphologies","no","","","","","",""
"graphologist","no","","","","","",""
"graphologists","no","","","","","",""
"graphology","no","","","","","",""
"graphomania","no","","","","","",""
"graphomanias","no","","","","","",""
"graphomotor","no","","","","","",""
"graphophobia","no","","","","","",""
"graphophobias","no","","","","","",""
"graphs","no","","","","","",""
"grapier","no","","","","","",""
"grapiest","no","","","","","",""
"grapiness","no","","","","","",""
"grapinesses","no","","","","","",""
"graping","no","","","","","",""
"graple","no","","","","","",""
"graplement","no","","","","","",""
"graplements","no","","","","","",""
"graples","no","","","","","",""
"graplin","no","","","","","",""
"grapline","no","","","","","",""
"graplines","no","","","","","",""
"graplins","no","","","","","",""
"grapnel","no","","","","","",""
"grapnels","no","","","","","",""
"grappa","no","","","","","",""
"grappas","no","","","","","",""
"grapple","no","","","","","",""
"grappled","no","","","","","",""
"grappler","no","","","","","",""
"grapplers","no","","","","","",""
"grapples","no","","","","","",""
"grappling","no","","","","","",""
"grapplings","no","","","","","",""
"graptolite","no","","","","","",""
"graptolites","no","","","","","",""
"graptolitic","no","","","","","",""
"grapy","no","","","","","",""
"grasp","no","","","","","",""
"graspable","no","","","","","",""
"grasped","no","","","","","",""
"grasper","no","","","","","",""
"graspers","no","","","","","",""
"grasping","no","","","","","",""
"graspingly","no","","","","","",""
"graspingness","no","","","","","",""
"graspingnesses","no","","","","","",""
"graspless","no","","","","","",""
"grasps","no","","","","","",""
"grass","no","","","","","",""
"grassbird","no","","","","","",""
"grassbirds","no","","","","","",""
"grassed","no","","","","","",""
"grasser","no","","","","","",""
"grassers","no","","","","","",""
"grasses","no","","","","","",""
"grassfinch","no","","","","","",""
"grassfinches","no","","","","","",""
"grasshook","no","","","","","",""
"grasshooks","no","","","","","",""
"grasshopper","no","","","","","",""
"grasshoppers","no","","","","","",""
"grassier","no","","","","","",""
"grassiest","no","","","","","",""
"grassily","no","","","","","",""
"grassiness","no","","","","","",""
"grassinesses","no","","","","","",""
"grassing","no","","","","","",""
"grassings","no","","","","","",""
"grassland","no","","","","","",""
"grasslands","no","","","","","",""
"grassless","no","","","","","",""
"grasslike","no","","","","","",""
"grassplot","no","","","","","",""
"grassplots","no","","","","","",""
"grassquit","no","","","","","",""
"grassquits","no","","","","","",""
"grassroot","no","","","","","",""
"grassroots","no","","","","","",""
"grassum","no","","","","","",""
"grassums","no","","","","","",""
"grasswrack","no","","","","","",""
"grasswracks","no","","","","","",""
"grassy","no","","","","","",""
"graste","no","","","","","",""
"grat","no","","","","","",""
"grate","no","","","","","",""
"grated","no","","","","","",""
"grateful","no","","","","","",""
"gratefuller","no","","","","","",""
"gratefullest","no","","","","","",""
"gratefully","no","","","","","",""
"gratefulness","no","","","","","",""
"gratefulnesses","no","","","","","",""
"grateless","no","","","","","",""
"grater","no","","","","","",""
"graters","no","","","","","",""
"grates","no","","","","","",""
"graticulation","no","","","","","",""
"graticulations","no","","","","","",""
"graticule","no","","","","","",""
"graticules","no","","","","","",""
"gratification","no","","","","","",""
"gratifications","no","","","","","",""
"gratified","no","","","","","",""
"gratifier","no","","","","","",""
"gratifiers","no","","","","","",""
"gratifies","no","","","","","",""
"gratify","no","","","","","",""
"gratifying","no","","","","","",""
"gratifyingly","no","","","","","",""
"gratillities","no","","","","","",""
"gratillity","no","","","","","",""
"gratin","no","","","","","",""
"gratinate","no","","","","","",""
"gratinated","no","","","","","",""
"gratinates","no","","","","","",""
"gratinating","no","","","","","",""
"gratine","no","","","","","",""
"gratinee","no","","","","","",""
"gratineed","no","","","","","",""
"gratineeing","no","","","","","",""
"gratinees","no","","","","","",""
"grating","no","","","","","",""
"gratingly","no","","","","","",""
"gratings","no","","","","","",""
"gratins","no","","","","","",""
"gratis","no","","","","","",""
"gratitude","no","","","","","",""
"gratitudes","no","","","","","",""
"grattoir","no","","","","","",""
"grattoirs","no","","","","","",""
"gratuities","no","","","","","",""
"gratuitous","no","","","","","",""
"gratuitously","no","","","","","",""
"gratuitousness","no","","","","","",""
"gratuitousnesses","no","","","","","",""
"gratuity","no","","","","","",""
"gratulant","no","","","","","",""
"gratulate","no","","","","","",""
"gratulated","no","","","","","",""
"gratulates","no","","","","","",""
"gratulating","no","","","","","",""
